scorer,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000,DLC_resnet50_TardigradeSnippet1DLCMar7shuffle1_100000
bodyparts,rightleg1,rightleg1,rightleg1,rightleg2,rightleg2,rightleg2,rightleg3,rightleg3,rightleg3,head,head,head,tail,tail,tail,leftleg1,leftleg1,leftleg1,leftleg2,leftleg2,leftleg2,leftleg3,leftleg3,leftleg3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,798.7830810546875,341.22149658203125,0.9976668953895569,827.9837036132812,419.2403259277344,0.9980863332748413,831.7939453125,480.1337585449219,0.9988665580749512,834.8964233398438,275.8995361328125,0.9964505434036255,892.740234375,601.9855346679688,0.9831639528274536,879.47900390625,329.49615478515625,0.9948662519454956,919.3534545898438,373.7056884765625,0.985140860080719,946.551513671875,473.2022705078125,0.9961014986038208
1,798.7830810546875,341.22149658203125,0.9965000748634338,827.9837036132812,419.2403259277344,0.9979733228683472,831.7939453125,480.1337585449219,0.9974051713943481,835.04296875,275.8995361328125,0.9951415061950684,892.740234375,601.9855346679688,0.9888774156570435,879.47900390625,329.49615478515625,0.9906666874885559,919.3534545898438,373.7056884765625,0.9893795251846313,946.551513671875,473.2022705078125,0.99532550573349
2,798.9561157226562,341.22149658203125,0.9969304800033569,827.9837036132812,419.2403259277344,0.9979993104934692,831.7939453125,480.1337585449219,0.9972389936447144,835.0643920898438,275.8995361328125,0.9945210218429565,892.8873901367188,601.9855346679688,0.9894132614135742,879.5322265625,329.49615478515625,0.9902191162109375,919.3534545898438,374.03411865234375,0.9880363941192627,946.551513671875,473.26385498046875,0.9953877925872803
3,798.9561157226562,339.794189453125,0.9964902400970459,824.9258422851562,418.4170227050781,0.9968327283859253,830.7522583007812,476.9676818847656,0.9940534830093384,835.1258544921875,275.49029541015625,0.9954953193664551,892.8873901367188,600.49853515625,0.991790771484375,879.5111083984375,329.1348571777344,0.980865478515625,917.8489379882812,374.0523376464844,0.9950867891311646,945.4675903320312,473.26385498046875,0.9944550395011902
4,798.9561157226562,338.76055908203125,0.998651921749115,824.80810546875,417.296142578125,0.996600866317749,830.6189575195312,475.794921875,0.9946569204330444,837.1129760742188,275.4703369140625,0.9902611970901489,892.8873901367188,600.4845581054688,0.9906008243560791,879.5111083984375,329.0859680175781,0.991016149520874,917.709228515625,374.54205322265625,0.9937632083892822,945.3651733398438,473.2022705078125,0.993571400642395
5,800.3502807617188,338.75201416015625,0.9986995458602905,824.7203369140625,417.296142578125,0.9966150522232056,830.4152221679688,475.5977783203125,0.9943560361862183,839.1264038085938,275.4703369140625,0.9906479120254517,892.713623046875,600.2490234375,0.9907702207565308,879.5111083984375,329.0859680175781,0.9912680387496948,917.3070068359375,374.5774841308594,0.9943236112594604,944.728271484375,473.69256591796875,0.9938806891441345
6,800.4285278320312,338.197509765625,0.9975880980491638,822.9235229492188,417.296142578125,0.9978450536727905,827.5372924804688,473.50360107421875,0.9538530707359314,839.2379760742188,275.49029541015625,0.9957928657531738,892.713623046875,599.8572387695312,0.9936988353729248,879.577880859375,329.1348571777344,0.9858794212341309,917.1207885742188,374.73260498046875,0.9911652207374573,943.4879760742188,473.7409973144531,0.9915910363197327
7,800.4285278320312,338.0953674316406,0.9986679553985596,822.892333984375,417.1991271972656,0.9968226552009583,827.3201904296875,472.98089599609375,0.9746811389923096,839.6751098632812,275.4703369140625,0.9947406053543091,892.6677856445312,599.7601318359375,0.9931499361991882,879.5111083984375,329.1348571777344,0.9911776781082153,917.0800170898438,375.5727233886719,0.9859471321105957,943.4518432617188,473.69256591796875,0.993159294128418
